transaction_id,agency,transaction_type,vendor_or_employee,amount,transaction_date,status,error_flag,anomaly
399800,Transportation,Procurement,Norris-Lowery,952.21,2024-12-22,Approved,False,-1
399837,Health,Inspection,Lewis Group,570.88,2024-06-13,Pending,False,-1
399849,Education,Payroll,Hunter-Fisher,498407.37,2026-01-05,Approved,False,-1
399929,Defense,Procurement,Harris LLC,499273.66,2024-05-14,Rejected,False,-1
399931,Transportation,Procurement,Strickland-Thomas,2420.91,2024-09-30,Rejected,False,-1
400040,Education,Benefits,Alexander-Young,2125.22,2025-07-23,Rejected,False,-1
400240,Education,Benefits,Brown-Berg,3131.59,2025-06-09,Rejected,False,-1
400330,Transportation,Inspection,Gonzalez LLC,498782.55,2025-07-04,Pending,False,-1
400331,Education,Inspection,Barber-Smith,1398.75,2024-02-10,Rejected,False,-1
400387,Education,Procurement,Andrews-Powers,2790.35,2025-03-02,Rejected,False,-1
400429,Education,Procurement,Lopez Group,499790.8,2025-01-02,Rejected,False,-1
400634,Health,Procurement,Murray PLC,498864.21,2025-12-23,Rejected,False,-1
400794,Health,Procurement,Navarro Ltd,1101.59,2024-10-21,Rejected,False,-1
400914,Defense,Procurement,Hanna Group,2685.93,2025-10-02,Rejected,False,-1
401046,Transportation,Procurement,"Smith, Meyer and Moore",1220.43,2024-08-27,Approved,False,-1
401129,Defense,Inspection,"Knight, Newman and Bonilla",2489.85,2026-02-02,Approved,False,-1
401162,Transportation,Benefits,Vance-Gaines,498195.32,2024-10-24,Approved,False,-1
401205,Transportation,Inspection,Briggs-Cuevas,2308.55,2024-05-15,Rejected,False,-1
401248,Defense,Benefits,Ferguson LLC,225.57,2024-09-01,Rejected,False,-1
401437,Education,Benefits,Contreras-Contreras,2712.49,2025-08-18,Approved,False,-1
401593,Health,Inspection,"Silva, Warren and Johnson",1636.64,2024-10-15,Rejected,False,-1
401625,Health,Inspection,Norris-Torres,2920.92,2024-06-30,Pending,False,-1
401669,Education,Payroll,Johnson PLC,499190.75,2025-06-15,Pending,False,-1
401854,Transportation,Procurement,Gordon-Weaver,499323.9,2024-02-19,Approved,False,-1
401868,Health,Procurement,Mann-Hodge,499237.85,2024-06-19,Approved,False,-1
401906,Transportation,Inspection,"Mcbride, Orozco and Santana",499188.39,2025-07-06,Pending,False,-1
401968,Transportation,Payroll,Underwood PLC,2889.71,2025-09-24,Pending,False,-1
401969,Health,Benefits,Williams LLC,927.46,2024-08-31,Approved,False,-1
402078,Health,Procurement,"Wood, Gonzalez and Peterson",482.7,2024-02-18,Rejected,False,-1
402149,Defense,Payroll,"Potts, Ellis and Hoffman",498842.74,2024-09-15,Approved,False,-1
402243,Health,Inspection,"Chavez, Walker and Bowman",498896.05,2025-12-25,Rejected,False,-1
402390,Transportation,Inspection,"Davenport, Smith and Espinoza",499090.33,2025-07-28,Rejected,False,-1
402466,Health,Payroll,"Flores, Mills and Shepherd",498854.35,2025-05-20,Approved,False,-1
402533,Defense,Procurement,"Young, Coleman and Stone",498206.4,2024-10-18,Pending,False,-1
402694,Education,Inspection,"Snyder, Wood and Klein",499409.9,2025-01-10,Pending,False,-1
402698,Education,Payroll,Green PLC,497899.18,2024-10-17,Pending,False,-1
402717,Defense,Procurement,Johnson Inc,1308.07,2024-09-13,Rejected,False,-1
402719,Transportation,Inspection,Hart-Spears,1218.83,2024-05-10,Rejected,False,-1
402785,Defense,Benefits,Morales Group,2054.28,2024-12-05,Pending,False,-1
402807,Transportation,Benefits,Powell and Sons,2118.78,2025-09-18,Pending,False,-1
403101,Transportation,Payroll,Smith-Hood,2596.78,2026-01-19,Pending,False,-1
403283,Transportation,Procurement,"Bell, Cameron and Bentley",498647.48,2025-04-30,Approved,False,-1
403322,Health,Benefits,Smith and Sons,2215.54,2025-03-30,Rejected,False,-1
403324,Defense,Benefits,"Williams, Jordan and Nelson",499134.54,2025-12-02,Rejected,False,-1
403345,Defense,Payroll,"Summers, Roberts and Butler",729.35,2024-03-26,Approved,False,-1
403353,Education,Inspection,Patton-Walsh,498145.11,2025-05-15,Pending,False,-1
403361,Education,Payroll,Montgomery LLC,498522.91,2024-08-09,Approved,False,-1
403384,Health,Payroll,Spears-Wood,499291.62,2025-03-05,Pending,False,-1
403467,Education,Payroll,"Allen, Wyatt and Green",2129.4,2025-09-13,Rejected,False,-1
403522,Health,Payroll,Brock-Martin,809.28,2024-08-28,Approved,False,-1
403612,Defense,Inspection,Nguyen LLC,2745.09,2025-09-17,Rejected,False,-1
403739,Education,Payroll,Schultz-Taylor,498509.45,2025-02-12,Pending,False,-1
403935,Health,Payroll,"Howell, Dean and Ballard",615.08,2025-04-21,Pending,False,-1
404315,Health,Procurement,Brady-Hernandez,512.95,2025-12-14,Rejected,False,-1
404382,Transportation,Procurement,"Grant, Henry and Shaw",1091.07,2024-03-07,Approved,False,-1
404437,Defense,Inspection,Mcguire PLC,498524.52,2024-04-05,Approved,False,-1
404561,Health,Procurement,Taylor LLC,158.05,2025-06-01,Pending,False,-1
404590,Education,Benefits,"Black, Lewis and Pierce",2979.7,2025-09-22,Pending,False,-1
404706,Transportation,Inspection,Rogers-Hardy,2624.82,2025-06-14,Pending,False,-1
404993,Defense,Payroll,Cervantes LLC,499615.91,2024-06-07,Pending,False,-1
405001,Health,Inspection,"Daniels, Gonzalez and Pineda",2290.07,2024-03-14,Approved,False,-1
405060,Health,Payroll,Castillo-Whitaker,2508.92,2025-10-20,Pending,False,-1
405121,Health,Payroll,"Hull, Bell and Andrews",838.72,2024-06-26,Pending,False,-1
405211,Transportation,Payroll,Morales-Stephens,2643.19,2025-05-10,Pending,False,-1
405337,Transportation,Inspection,Mclaughlin LLC,499574.52,2024-09-21,Pending,False,-1
405352,Defense,Procurement,Kelly Ltd,801.65,2024-05-18,Approved,False,-1
406092,Education,Procurement,Stone LLC,2536.69,2024-06-05,Rejected,False,-1
406355,Health,Payroll,"Sandoval, Wells and Lindsey",444.66,2024-08-28,Pending,False,-1
406369,Transportation,Payroll,Salas-Vance,499961.59,2025-01-04,Approved,False,-1
406377,Education,Payroll,Lee-Thomas,2136.44,2024-03-14,Approved,False,-1
406386,Transportation,Procurement,Lucero-Small,498154.4,2024-07-25,Approved,False,-1
406527,Health,Payroll,Smith Group,2553.17,2025-07-01,Pending,False,-1
406535,Defense,Procurement,"Blackwell, Obrien and Mcdonald",499458.34,2024-11-04,Approved,False,-1
406634,Education,Benefits,Lane-Tyler,499639.38,2024-03-26,Approved,False,-1
406802,Education,Inspection,Fernandez-Frey,1925.5,2024-06-07,Approved,False,-1
406915,Defense,Payroll,"Kaiser, Aguirre and Holmes",499440.13,2025-04-24,Approved,False,-1
406964,Transportation,Procurement,Miller-Stevenson,498932.23,2025-10-24,Pending,False,-1
407226,Education,Benefits,Roberts LLC,1556.49,2025-02-04,Rejected,False,-1
407240,Health,Benefits,"Kelley, Walker and Allen",499630.53,2025-03-27,Pending,False,-1
407331,Education,Benefits,Chavez Ltd,1192.41,2024-10-06,Pending,False,-1
407370,Health,Inspection,Townsend-Larson,2435.88,2025-02-25,Rejected,False,-1
407546,Health,Payroll,"Campbell, Morgan and Smith",1529.4,2025-12-29,Approved,False,-1
407719,Education,Benefits,Dixon-Brown,1760.71,2024-04-21,Approved,False,-1
407727,Education,Payroll,Sawyer-White,666.85,2025-01-31,Rejected,False,-1
407761,Defense,Procurement,Waters-Webster,499183.2,2025-07-01,Approved,False,-1
407983,Defense,Inspection,Moore Ltd,498217.92,2024-02-24,Rejected,False,-1
408078,Transportation,Inspection,"Lopez, Stein and Bell",498157.98,2025-08-15,Approved,False,-1
408264,Transportation,Payroll,"Simpson, Mcknight and Bruce",499202.54,2025-01-27,Pending,False,-1
408371,Health,Payroll,"Smith, Fitzgerald and Rivas",1127.37,2025-09-23,Rejected,False,-1
408464,Defense,Procurement,"Long, Jackson and White",646.79,2025-10-05,Rejected,False,-1
408769,Health,Procurement,"Sims, Brown and Moore",498089.59,2024-02-29,Rejected,False,-1
409084,Health,Payroll,Gaines PLC,156.14,2024-10-09,Pending,False,-1
409104,Transportation,Payroll,"Scott, Hunt and Williams",1459.81,2026-02-08,Pending,False,-1
409195,Education,Inspection,"Pierce, Cox and Powell",524.34,2024-08-21,Approved,False,-1
409209,Education,Payroll,"Martin, Williams and Thomas",2819.24,2024-04-14,Rejected,False,-1
409259,Health,Payroll,Chavez Group,499876.09,2026-01-31,Rejected,False,-1
409270,Defense,Inspection,Reed Inc,618.66,2024-05-12,Pending,False,-1
409272,Health,Payroll,Simmons-Schroeder,498340.72,2025-10-05,Pending,False,-1
409734,Defense,Inspection,"Farmer, Hayes and Mccullough",1488.24,2024-03-06,Pending,False,-1
409862,Health,Payroll,Horn-Davenport,499634.18,2025-12-07,Approved,False,-1
410212,Defense,Payroll,"Mendoza, Sawyer and Henderson",1390.14,2024-09-05,Approved,False,-1
410239,Education,Benefits,Braun-Bell,1103.29,2025-01-09,Rejected,False,-1
410242,Health,Benefits,"Bailey, Cunningham and Joseph",497921.1,2024-02-16,Rejected,False,-1
410295,Defense,Inspection,Olson Group,1559.42,2024-12-24,Pending,False,-1
410348,Health,Payroll,"Nguyen, Kim and Collins",2953.74,2025-07-05,Approved,False,-1
410368,Health,Procurement,Jones-Martin,2201.38,2025-05-04,Rejected,False,-1
410404,Transportation,Benefits,Lopez LLC,2822.41,2025-01-04,Rejected,False,-1
410785,Defense,Inspection,George LLC,2479.99,2024-11-13,Approved,False,-1
410996,Transportation,Procurement,Moore-Gutierrez,499750.0,2025-06-15,Approved,False,-1
411021,Transportation,Payroll,Baldwin-Dillon,2196.81,2026-01-10,Pending,False,-1
411114,Transportation,Procurement,Gomez LLC,2013.52,2025-10-26,Rejected,False,-1
411209,Transportation,Payroll,Bruce-Harris,2366.84,2025-05-25,Rejected,False,-1
411308,Health,Procurement,Klein Group,1742.24,2024-08-25,Rejected,False,-1
411367,Defense,Procurement,Galloway-Ford,1703.8,2025-02-17,Approved,False,-1
411417,Health,Procurement,Mullen PLC,2368.59,2025-05-11,Approved,False,-1
411533,Transportation,Inspection,Williams-Rhodes,1001.34,2024-07-16,Approved,False,-1
411692,Education,Inspection,Dougherty LLC,499479.69,2025-07-13,Rejected,False,-1
411907,Defense,Procurement,Curtis Group,498849.61,2025-05-12,Rejected,False,-1
411940,Education,Benefits,"Powell, Stone and Kennedy",498511.26,2026-01-27,Approved,False,-1
411941,Transportation,Procurement,"Harris, Frederick and Mayer",499982.62,2024-06-07,Pending,False,-1
412071,Transportation,Procurement,"Mcmahon, Perez and Patterson",122.16,2025-05-15,Approved,False,-1
412239,Health,Benefits,Walters-Rice,2753.36,2025-08-20,Approved,False,-1
412259,Education,Payroll,"Richards, Holden and Fisher",577.77,2024-09-07,Pending,False,-1
412358,Health,Inspection,"Payne, Calderon and Davis",498748.23,2025-07-18,Pending,False,-1
412422,Transportation,Payroll,Zavala-Jackson,1115.97,2024-11-13,Pending,False,-1
412780,Defense,Procurement,"Harmon, Powell and Palmer",1751.94,2024-10-24,Rejected,False,-1
412985,Education,Procurement,Roberts-Phillips,2890.82,2024-10-22,Approved,False,-1
413146,Transportation,Benefits,Gonzalez Inc,1481.92,2024-02-27,Approved,False,-1
413177,Defense,Inspection,Allen Ltd,180.79,2025-08-05,Rejected,False,-1
413189,Health,Procurement,Gutierrez-Lee,1006.68,2025-12-27,Pending,False,-1
413290,Education,Procurement,"Perry, Jenkins and Ortiz",1144.74,2025-12-05,Pending,False,-1
413333,Education,Benefits,Williamson Group,499688.52,2024-07-29,Pending,False,-1
413344,Defense,Inspection,Schmidt Inc,973.06,2025-05-18,Rejected,False,-1
413452,Defense,Inspection,"Blair, Parker and Mccarthy",1053.23,2025-06-28,Pending,False,-1
413461,Health,Benefits,"Benson, Reeves and Mayo",211.6,2025-04-12,Approved,False,-1
413531,Education,Benefits,Turner Ltd,1152.15,2024-05-10,Pending,False,-1
413554,Education,Procurement,"Cortez, Pennington and Kelley",498172.61,2025-06-17,Approved,False,-1
413739,Health,Benefits,"Olson, Welch and George",328.25,2025-11-30,Rejected,False,-1
414047,Transportation,Inspection,Lara Group,499482.32,2024-08-10,Approved,False,-1
414156,Transportation,Inspection,"Simon, Chavez and Miller",2768.52,2025-09-08,Pending,False,-1
414188,Education,Benefits,Ramirez-Nunez,603.0,2026-02-05,Pending,False,-1
414199,Transportation,Procurement,"Mcknight, Melton and Klein",2568.07,2025-02-11,Pending,False,-1
414371,Education,Payroll,Garcia Ltd,1569.58,2025-11-09,Pending,False,-1
414555,Defense,Procurement,"Joseph, Hines and Brown",3012.7,2024-06-10,Approved,False,-1
414572,Defense,Inspection,Hicks Ltd,498299.83,2024-08-30,Rejected,False,-1
414692,Education,Procurement,"Roy, Campbell and Sanders",1143.7,2025-07-05,Approved,False,-1
414912,Defense,Payroll,Perkins-Lucas,498894.67,2024-12-06,Pending,False,-1
414927,Education,Inspection,Chen Group,498383.14,2026-01-03,Pending,False,-1
415013,Transportation,Procurement,Smith Group,1142.07,2024-10-22,Rejected,False,-1
415095,Transportation,Procurement,"Dorsey, Martin and Martin",2317.7,2026-01-16,Rejected,False,-1
415327,Defense,Inspection,"Lee, Mendoza and Taylor",1306.58,2024-06-11,Rejected,False,-1
415496,Transportation,Procurement,"Garcia, Johns and Sanders",499438.03,2025-09-17,Approved,False,-1
415499,Defense,Inspection,Guzman-Manning,1380.89,2025-11-14,Approved,False,-1
415574,Health,Benefits,Ruiz PLC,498952.36,2025-10-20,Pending,False,-1
415632,Defense,Inspection,Gonzales-Schwartz,498676.12,2024-06-04,Rejected,False,-1
415638,Transportation,Payroll,Chaney-Davis,218.9,2025-03-11,Pending,False,-1
415646,Defense,Payroll,Hanson-Johnson,499868.9,2024-06-20,Approved,False,-1
415672,Transportation,Procurement,"Bright, Rivera and Ferguson",1116.55,2025-07-16,Pending,False,-1
415709,Education,Payroll,Miller-Bell,1202.18,2024-04-08,Pending,False,-1
415754,Defense,Procurement,Perkins-Perez,499864.21,2025-11-24,Rejected,False,-1
415824,Education,Inspection,"Spencer, Thomas and Cole",498137.89,2024-07-05,Rejected,False,-1
416356,Defense,Inspection,Sharp Ltd,499496.25,2024-07-20,Pending,False,-1
416358,Education,Payroll,Smith-Tate,788.29,2024-08-21,Approved,False,-1
416495,Health,Payroll,"Burgess, Costa and Jones",499212.1,2025-07-03,Rejected,False,-1
417047,Defense,Inspection,Nunez PLC,499071.43,2024-08-16,Rejected,False,-1
417109,Defense,Benefits,"Hammond, Wade and Oliver",499589.07,2024-11-16,Pending,False,-1
417317,Transportation,Benefits,Scott-Obrien,669.83,2024-04-28,Pending,False,-1
417334,Transportation,Payroll,"Collins, Hill and Phillips",498149.66,2025-12-17,Rejected,False,-1
417448,Health,Payroll,Buckley-Hahn,498616.35,2024-07-02,Rejected,False,-1
417456,Transportation,Inspection,Boyd Group,143.13,2024-10-08,Rejected,False,-1
417684,Defense,Benefits,"Ward, Santana and Combs",1009.39,2025-01-13,Rejected,False,-1
417706,Defense,Benefits,Brown LLC,168.68,2024-12-11,Rejected,False,-1
417715,Education,Payroll,Park-Wallace,497955.44,2024-05-30,Pending,False,-1
417941,Transportation,Procurement,Zamora-Michael,497941.6,2024-12-04,Rejected,False,-1
418094,Health,Procurement,Walsh Ltd,499359.92,2024-03-10,Approved,False,-1
418175,Defense,Procurement,"Leonard, Moore and Gordon",498909.82,2025-03-24,Pending,False,-1
418221,Health,Payroll,"Smith, Davis and Sullivan",2663.95,2024-02-22,Rejected,False,-1
418346,Transportation,Benefits,Hall-Barker,1064.52,2025-09-27,Pending,False,-1
418413,Defense,Benefits,Martin and Sons,499275.19,2024-07-01,Approved,False,-1
418450,Education,Procurement,Smith-Foster,2965.2,2026-02-01,Rejected,False,-1
418496,Transportation,Procurement,Rodriguez-Walsh,1281.27,2025-06-28,Rejected,False,-1
418502,Health,Procurement,"Benitez, Rodriguez and Robertson",991.89,2024-04-05,Rejected,False,-1
418631,Education,Payroll,"Richards, Warren and Gonzalez",2473.55,2026-02-04,Approved,False,-1
418676,Health,Procurement,Butler Inc,498946.56,2024-07-12,Approved,False,-1
418717,Health,Benefits,Baird Inc,499222.31,2024-09-17,Pending,False,-1
418816,Transportation,Inspection,"Branch, Lane and Phillips",498689.55,2026-01-15,Approved,False,-1
418990,Education,Payroll,"Moss, Powell and Barrera",498182.26,2024-05-12,Pending,False,-1
419156,Health,Payroll,"Suarez, Lopez and Downs",499696.41,2024-05-28,Rejected,False,-1
419162,Transportation,Benefits,Sanchez-Martin,499638.8,2024-10-10,Rejected,False,-1
419247,Education,Benefits,Rojas and Sons,275.85,2025-06-18,Rejected,False,-1
419347,Education,Procurement,"Bailey, Gray and Alvarez",1708.56,2025-11-10,Rejected,False,-1
419461,Education,Inspection,Sullivan Group,499033.42,2025-04-17,Approved,False,-1
419704,Education,Inspection,Hernandez-Riley,499863.28,2026-01-12,Rejected,False,-1
419862,Health,Benefits,Merritt-Glenn,499414.79,2025-04-24,Pending,False,-1
420004,Health,Benefits,Leblanc Inc,2539.55,2025-04-27,Rejected,False,-1
420617,Transportation,Inspection,Moon Ltd,499971.41,2024-04-08,Approved,False,-1
421342,Defense,Inspection,Johnson-King,499497.91,2026-01-06,Approved,False,-1
421513,Education,Procurement,"Patel, Reese and Gonzales",497895.16,2024-09-25,Approved,False,-1
421558,Education,Payroll,Harris-Evans,860.86,2025-10-22,Pending,False,-1
421657,Defense,Inspection,Goodman Ltd,323.53,2024-08-20,Pending,False,-1
421725,Transportation,Payroll,Rodriguez-Li,935.74,2024-04-19,Rejected,False,-1
421924,Transportation,Benefits,Rodriguez-Garrett,1315.99,2025-07-21,Approved,False,-1
421929,Defense,Inspection,"Duncan, Davis and Rodriguez",499550.22,2024-10-01,Rejected,False,-1
421969,Education,Payroll,"Johnson, Smith and Lee",1216.24,2024-11-15,Rejected,False,-1
421989,Transportation,Inspection,"Evans, Morse and Hines",572.8,2024-08-16,Pending,False,-1
422147,Education,Payroll,"Anthony, Anderson and Smith",1815.52,2025-01-13,Approved,False,-1
422256,Defense,Procurement,Gilbert LLC,498122.59,2024-09-27,Rejected,False,-1
422280,Education,Payroll,"King, Torres and Dennis",201.25,2025-11-08,Pending,False,-1
422356,Health,Benefits,Ali-Davidson,442.91,2025-05-27,Rejected,False,-1
422414,Health,Procurement,Logan and Sons,3154.18,2024-10-28,Rejected,False,-1
422520,Defense,Inspection,Vance-Poole,2309.53,2025-12-22,Approved,False,-1
422756,Defense,Benefits,Flores-Garcia,499976.21,2025-01-09,Pending,False,-1
422788,Education,Procurement,Salinas-Hernandez,901.56,2024-10-23,Approved,False,-1
423009,Education,Benefits,"Moore, Little and Mcpherson",2701.61,2026-02-06,Pending,False,-1
423037,Education,Benefits,Jones Inc,806.58,2024-10-17,Rejected,False,-1
423095,Education,Inspection,"Thomas, Holland and Berry",499513.6,2025-11-15,Approved,False,-1
423237,Defense,Payroll,Howard Inc,499310.28,2025-03-01,Pending,False,-1
423300,Health,Benefits,Woods PLC,498825.91,2024-05-31,Approved,False,-1
423355,Transportation,Inspection,Mejia LLC,499049.82,2024-12-05,Approved,False,-1
423481,Health,Procurement,Brown LLC,498872.28,2025-04-11,Rejected,False,-1
423559,Health,Procurement,Brady-Lee,1229.34,2025-03-10,Pending,False,-1
423625,Health,Procurement,Hall and Sons,1242.1,2025-05-01,Pending,False,-1
423813,Defense,Procurement,Nguyen-Stevens,2777.61,2024-10-19,Pending,False,-1
423834,Defense,Inspection,Walker Inc,2000.59,2026-02-08,Rejected,False,-1
424215,Health,Payroll,Mcmahon LLC,498525.31,2025-07-15,Pending,False,-1
424373,Education,Procurement,Maldonado PLC,456.3,2024-09-23,Approved,False,-1
424427,Defense,Procurement,Johnson-Adkins,498070.69,2025-05-11,Rejected,False,-1
424538,Education,Benefits,White-Wyatt,799.05,2025-05-25,Rejected,False,-1
